Session Id: 20207-175849
DEBUG | Sat Jul 25 17:58:49 IST 2020 : Services initiated
DEBUG | Sat Jul 25 17:59:07 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:08 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:08 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:09 IST 2020 : Copy completed: 1.bmp
DEBUG | Sat Jul 25 17:59:09 IST 2020 : 1.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:59:09 IST 2020 : 2 of 10 copied
DEBUG | Sat Jul 25 17:59:09 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:59:09 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:59:09 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-6\1.bmp
WARN  | Sat Jul 25 17:59:09 IST 2020 : Same named file exists : 1.bmp
WARN  | Sat Jul 25 17:59:09 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:59:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:09 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:59:09 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:10 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:10 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:12 IST 2020 : Copy completed: 1.bmp
DEBUG | Sat Jul 25 17:59:12 IST 2020 : 1.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:59:12 IST 2020 : 3 of 10 copied
DEBUG | Sat Jul 25 17:59:12 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:59:12 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:59:12 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-4\2.bmp
WARN  | Sat Jul 25 17:59:12 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 17:59:12 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:59:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:12 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:59:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:15 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 17:59:15 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:59:15 IST 2020 : 4 of 10 copied
DEBUG | Sat Jul 25 17:59:15 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:59:15 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:59:15 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-5\2.bmp
WARN  | Sat Jul 25 17:59:15 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 17:59:15 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:59:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:15 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:59:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:17 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 17:59:17 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:59:17 IST 2020 : 5 of 10 copied
DEBUG | Sat Jul 25 17:59:17 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:59:17 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:59:17 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-6\2.bmp
WARN  | Sat Jul 25 17:59:17 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 17:59:17 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:59:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:17 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:59:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:59:19 IST 2020 : Setting UI for files in bucket...
