Session Id: 20207-194351
DEBUG | Sat Jul 25 19:43:51 IST 2020 : Services initiated
DEBUG | Sat Jul 25 19:44:10 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:11 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:12 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 19:44:12 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 19:44:12 IST 2020 : 3 of 6 copied
DEBUG | Sat Jul 25 19:44:12 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 19:44:12 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 19:44:12 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-2\set-2\1.bmp
WARN  | Sat Jul 25 19:44:12 IST 2020 : Same named file exists : 1.bmp
WARN  | Sat Jul 25 19:44:12 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 19:44:12 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:12 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 19:44:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:13 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:14 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:15 IST 2020 : Copy completed: 1.bmp
DEBUG | Sat Jul 25 19:44:15 IST 2020 : 1.bmp : Data integrity check passed.
INFO  | Sat Jul 25 19:44:15 IST 2020 : 4 of 6 copied
DEBUG | Sat Jul 25 19:44:15 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 19:44:15 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 19:44:15 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-2\set-2\2.bmp
WARN  | Sat Jul 25 19:44:15 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 19:44:15 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 19:44:15 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:15 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 19:44:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:16 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:17 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:18 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 19:44:18 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 19:44:18 IST 2020 : 5 of 6 copied
DEBUG | Sat Jul 25 19:44:18 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 19:44:18 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 19:44:18 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-2\set-2\3.bmp
WARN  | Sat Jul 25 19:44:18 IST 2020 : Same named file exists : 3.bmp
WARN  | Sat Jul 25 19:44:18 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 19:44:18 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:18 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 19:44:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:19 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:20 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:21 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 19:44:21 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 19:44:21 IST 2020 : 6 of 6 copied
DEBUG | Sat Jul 25 19:44:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:21 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 19:44:21 IST 2020 : Setting UI for files in bucket...
