Session Id: 20207-174010
DEBUG | Sat Jul 25 17:40:10 IST 2020 : Services initiated
DEBUG | Sat Jul 25 17:40:33 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:34 IST 2020 : Copy completed: 1.bmp
DEBUG | Sat Jul 25 17:40:34 IST 2020 : 1.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:40:34 IST 2020 : 3 of 10 copied
DEBUG | Sat Jul 25 17:40:34 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:40:34 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:40:34 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-4\2.bmp
WARN  | Sat Jul 25 17:40:34 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 17:40:34 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:40:34 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:34 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:40:35 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:35 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:36 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:37 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 17:40:37 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:40:37 IST 2020 : 4 of 10 copied
DEBUG | Sat Jul 25 17:40:37 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:40:37 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:40:37 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-5\2.bmp
WARN  | Sat Jul 25 17:40:37 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 17:40:37 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:40:37 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:37 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:40:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:38 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:39 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:40 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 17:40:40 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:40:40 IST 2020 : 5 of 10 copied
DEBUG | Sat Jul 25 17:40:40 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:40:40 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:40:40 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-6\2.bmp
WARN  | Sat Jul 25 17:40:40 IST 2020 : Same named file exists : 2.bmp
WARN  | Sat Jul 25 17:40:40 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:40:40 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:40 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:40:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:41 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:42 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:43 IST 2020 : Copy completed: 2.bmp
DEBUG | Sat Jul 25 17:40:43 IST 2020 : 2.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:40:43 IST 2020 : 6 of 10 copied
DEBUG | Sat Jul 25 17:40:43 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:40:43 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:40:43 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-4\3.bmp
WARN  | Sat Jul 25 17:40:43 IST 2020 : Same named file exists : 3.bmp
WARN  | Sat Jul 25 17:40:43 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:40:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:43 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:40:43 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:44 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:44 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:45 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:45 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:46 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 17:40:46 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:40:46 IST 2020 : 7 of 10 copied
DEBUG | Sat Jul 25 17:40:46 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:40:46 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:40:46 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-5\3.bmp
WARN  | Sat Jul 25 17:40:46 IST 2020 : Same named file exists : 3.bmp
WARN  | Sat Jul 25 17:40:46 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:40:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:46 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:40:46 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:47 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:47 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:48 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:48 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:49 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 17:40:49 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:40:49 IST 2020 : 8 of 10 copied
DEBUG | Sat Jul 25 17:40:49 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:40:49 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:40:49 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-6\3.bmp
WARN  | Sat Jul 25 17:40:49 IST 2020 : Same named file exists : 3.bmp
WARN  | Sat Jul 25 17:40:49 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:40:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:49 IST 2020 : Copying the file using nio.Files.copy() method.
DEBUG | Sat Jul 25 17:40:49 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:50 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:50 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:51 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:51 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Copy completed: 3.bmp
DEBUG | Sat Jul 25 17:40:52 IST 2020 : 3.bmp : Data integrity check passed.
INFO  | Sat Jul 25 17:40:52 IST 2020 : 9 of 10 copied
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Setting UI for files in bucket...
----------------------------------------------
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Setting UI for files in bucket...
INFO  | Sat Jul 25 17:40:52 IST 2020 : The file already exists in destination : C:\Users\user\Desktop\src\set-6\3_2.bmp
WARN  | Sat Jul 25 17:40:52 IST 2020 : Same named file exists : 3_2.bmp
WARN  | Sat Jul 25 17:40:52 IST 2020 : Overwriting existing file
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Copying the file using nio.Files.copy() method.
ERROR | Sat Jul 25 17:40:52 IST 2020 : 3_2.bmp : Failed to copy the file : A directory (probably non-empty) with same name already exists.
INFO  | Sat Jul 25 17:40:52 IST 2020 : 10 of 10 copied
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Setting UI for files in bucket...
DEBUG | Sat Jul 25 17:40:52 IST 2020 : Setting UI for files in bucket...
